Date,aapl,tsla,msft,gold,spy,amzn
2021-07-19,138.9813232421875,215.4066619873047,266.42138671875,1808.699951171875,399.3008117675781,177.47950744628906
2021-07-20,142.59121704101562,220.1666717529297,268.6430969238281,1810.9000244140625,405.02294921875,178.6595001220703
2021-07-21,141.85948181152344,218.42999267578125,270.6436462402344,1802.9000244140625,408.3021545410156,179.25999450683594
2021-07-22,143.2253875732422,216.4199981689453,275.2023620605469,1805.0,409.15716552734375,181.9015045166016
2021-07-23,144.94256591796875,214.4600067138672,278.5975341796875,1801.4000244140625,413.36663818359375,182.83200073242188
2021-07-26,145.36209106445312,219.2066650390625,278.00115966796875,1798.699951171875,414.3813171386719,184.99099731445312
2021-07-27,143.1961669921875,214.9266662597656,275.5870666503906,1799.5,412.4927673339844,181.3195037841797
2021-07-28,141.4496612548828,215.6600036621093,275.2793273925781,1799.5,412.3236389160156,181.51600646972656
2021-07-29,142.0937042236328,225.7833404541016,275.5486145019531,1831.199951171875,414.0337219238281,179.99600219726562
2021-07-30,142.3083038330078,229.0666656494141,274.0193786621094,1812.5999755859373,412.0229797363281,166.37950134277344
2021-08-02,141.97657775878906,236.55667114257807,273.9328918457031,1818.0999755859373,411.1585388183594,166.57400512695312
2021-08-03,143.7718048095703,236.5800018310547,276.1449584960937,1810.0999755859373,414.5035400390625,168.31199645996094
2021-08-04,143.3717498779297,236.97332763671875,275.55816650390625,1810.5,412.4646301269531,167.73599243164062
2021-08-05,143.47909545898438,238.2100067138672,278.45318603515625,1805.0999755859373,415.0766906738281,168.79949951171875
2021-08-06,142.79510498046875,233.0333404541016,278.3954467773437,1760.0,415.7625427246094,167.2469940185547
2021-08-09,142.7462158203125,237.9199981689453,277.3086242675781,1723.4000244140625,415.42431640625,167.093505859375
2021-08-10,142.2674560546875,236.663330078125,275.4908752441406,1728.800048828125,415.9410705566406,166.03399658203125
2021-08-11,142.5215301513672,235.94000244140625,275.9814147949219,1750.4000244140625,416.9746398925781,164.60549926757812
2021-08-12,145.48214721679688,240.75,278.7320251464844,1749.0,418.2242736816406,165.1750030517578
2021-08-13,145.68736267089844,239.05667114257807,281.6558532714844,1775.199951171875,418.98541259765625,164.69850158691406
2021-08-16,147.66111755371094,228.72332763671875,283.3389892578125,1786.9000244140625,419.9719848632813,164.94949340820312
2021-08-17,146.75244140625,221.90333557128903,281.8770751953125,1785.0,417.2189636230469,162.09800720214844
2021-08-18,143.01007080078125,229.663330078125,280.1522216796875,1781.5999755859375,412.6524658203125,160.06100463867188
2021-08-19,143.34230041503906,224.4900054931641,285.97247314453125,1780.199951171875,413.2913818359375,159.3874969482422
2021-08-20,144.7981719970703,226.7533264160156,293.28631591796875,1781.0,416.58001708984375,159.99749755859375
2021-08-23,146.28346252441406,235.433334350586,293.5657958984375,1803.199951171875,420.2444458007813,163.2935028076172
2021-08-24,146.19540405273438,236.163330078125,291.6096496582031,1805.5999755859373,420.91156005859375,165.28900146484375
2021-08-25,144.96429443359375,237.0666656494141,291.0218200683594,1788.199951171875,421.7947998046875,164.95899963378906
2021-08-26,144.16305541992188,233.72000122070312,288.2081298828125,1792.199951171875,419.3048095703125,165.8000030517578
2021-08-27,145.1987762451172,237.30667114257807,288.8151550292969,1816.5999755859373,423.0538635253906,167.48150634765625
2021-08-30,149.61534118652344,243.6366729736328,292.5443725585937,1809.0,424.914306640625,171.07850646972656
2021-08-31,148.35487365722656,245.2400054931641,290.8965759277344,1815.0,424.2847595214844,173.5395050048828
2021-09-01,149.01930236816406,244.69667053222656,290.8484191894531,1813.0999755859373,424.5101623535156,173.9499969482422
2021-09-02,150.13320922851562,244.1300048828125,290.1931457519531,1808.699951171875,425.8162536621094,173.156005859375
2021-09-03,150.76837158203125,244.52333068847656,290.1835021972656,1830.9000244140625,425.71282958984375,173.90249633789062
2021-09-07,153.1036376953125,250.97332763671875,289.25848388671875,1795.9000244140625,424.1907043457031,175.46449279785156
2021-09-08,151.55979919433594,251.2899932861328,289.2873840332031,1790.699951171875,423.6740417480469,176.27499389648438
2021-09-09,150.54360961914062,251.6199951171875,286.4349975585937,1797.4000244140625,421.8605346679688,174.20799255371094
2021-09-10,145.560302734375,245.42333984375,284.9510498046875,1789.5999755859375,418.5343322753906,173.45750427246094
2021-09-13,146.12705993652344,247.6666717529297,286.1844482421875,1792.0,419.60546875,172.85850524902344
2021-09-14,144.72976684570312,248.163330078125,288.88262939453125,1804.699951171875,417.3410949707031,172.5
2021-09-15,145.61895751953125,251.94332885742188,293.7296142578125,1792.4000244140625,420.8269653320313,173.7895050048828
2021-09-16,145.38442993164062,252.3300018310547,294.1151123046875,1754.5999755859375,420.1599426269531,174.41200256347656
2021-09-17,142.7169647216797,253.163330078125,288.9596862792969,1749.4000244140625,416.0670776367188,173.12600708007812
2021-09-20,139.66835021972656,243.38999938964844,283.5923156738281,1761.800048828125,409.1294860839844,167.7864990234375
2021-09-21,140.14712524414062,246.4600067138672,284.0741577148437,1776.0,408.7429809570313,167.18150329589844
2021-09-22,142.51173400878906,250.64666748046875,287.7165832519531,1776.699951171875,412.7302856445313,169.00250244140625
2021-09-23,143.4693145751953,251.2133331298828,288.66094970703125,1747.699951171875,417.7449645996094,170.8000030517578
2021-09-24,143.5572509765625,258.1300048828125,288.4585876464844,1749.699951171875,418.43304443359375,171.2760009765625
2021-09-27,142.042724609375,263.78668212890625,283.467041015625,1750.0,417.2359008789063,170.2899932861328
2021-09-28,138.66192626953125,259.1866760253906,273.20458984375,1735.800048828125,408.8278503417969,165.79800415039062
2021-09-29,139.56088256835938,260.4366760253906,273.6671142578125,1721.5,409.5159606933594,165.05599975585938
2021-09-30,138.26129150390625,258.49334716796875,271.66278076171875,1755.300048828125,404.5107727050781,164.2519989013672
2021-10-01,139.3849639892578,258.4066772460937,278.5815734863281,1757.0,409.3180236816406,164.16299438476562
2021-10-04,135.95533752441406,260.510009765625,272.8094177246094,1766.199951171875,404.0394287109375,159.48899841308594
2021-10-05,137.88023376464844,260.1966552734375,278.25390625,1759.5999755859375,408.243408203125,161.0500030517578
2021-10-06,138.7498779296875,260.9166564941406,282.44561767578125,1760.5,409.9401245117188,163.10049438476562
2021-10-07,140.0102996826172,264.53668212890625,284.1223449707031,1757.9000244140625,413.4843444824219,165.1215057373047
2021-10-08,139.6292724609375,261.8299865722656,284.1223449707031,1756.300048828125,412.7302856445313,164.43099975585938
2021-10-11,139.5413055419922,263.9800109863281,283.52490234375,1754.5999755859375,409.7421569824219,162.31500244140625
2021-10-12,138.27105712890625,268.5733337402344,282.2239990234375,1758.300048828125,408.733642578125,162.3665008544922
2021-10-13,137.68482971191406,270.3599853515625,285.5292663574219,1793.699951171875,410.2040100097656,164.21400451660156
2021-10-14,140.4695587158203,272.7733459472656,291.73486328125,1796.699951171875,417.1039733886719,164.9929962158203
2021-10-15,141.5248565673828,281.010009765625,293.1417236328125,1767.199951171875,420.2805480957031,170.4510040283203
2021-10-18,143.19573974609375,290.03668212890625,296.1097412109375,1764.800048828125,421.5247802734375,172.33700561523438
2021-10-19,145.35513305664062,288.0899963378906,297.0155334472656,1769.699951171875,424.7768249511719,172.20750427246094
2021-10-20,145.84368896484375,288.6000061035156,296.22540283203125,1784.0999755859375,426.4452209472656,170.7530059814453
2021-10-21,146.05865478515625,298.0,299.45343017578125,1781.199951171875,427.5574645996094,171.75050354003906
2021-10-22,145.28675842285156,303.2266540527344,297.91168212890625,1795.5,427.1144409179688,166.77749633789062
2021-10-25,145.23789978027344,341.6199951171875,296.919189453125,1806.0,429.4049682617188,166.01849365234375
2021-10-26,145.9022979736328,339.4766540527344,298.8271484375,1792.699951171875,429.7914123535156,168.80349731445312
2021-10-27,145.44308471679688,345.9533386230469,311.4119873046875,1797.9000244140625,427.8873596191406,169.62449645996094
2021-10-28,149.07794189453125,359.0133361816406,312.549072265625,1801.5999755859373,432.01605224609375,172.32850646972656
2021-10-29,146.371337890625,371.3333435058594,319.5545349121094,1783.0,432.89263916015625,168.6215057373047
2021-11-01,145.55055236816406,402.86334228515625,317.38641357421875,1795.0999755859375,433.6372680664063,165.90550231933594
2021-11-02,146.58628845214844,390.6666564941406,321.00958251953125,1788.699951171875,435.3904418945313,165.6374969482422
2021-11-03,148.0226593017578,404.6199951171875,321.847900390625,1763.5999755859375,438.04876708984375,169.1999969482422
2021-11-04,147.50479125976562,409.9700012207031,324.1991882324219,1793.0,440.1130065917969,173.85000610351562
2021-11-05,148.03318786621094,407.36334228515625,323.8329772949219,1816.4000244140625,441.6400146484375,175.94949340820312
2021-11-08,147.2112579345703,387.6466674804688,324.72918701171875,1827.4000244140625,442.0169982910156,174.44900512695312
2021-11-09,147.5732879638672,341.1666564941406,323.7269592285156,1830.199951171875,440.5560302734375,178.81149291992188
2021-11-10,144.7453155517578,355.9833374023437,318.764404296875,1847.5999755859373,437.0118713378906,174.1024932861328
2021-11-11,144.69638061523438,354.5033264160156,320.33502197265625,1863.199951171875,437.15325927734375,173.625
2021-11-12,146.77090454101562,344.47332763671875,324.4689636230469,1867.9000244140625,440.4523010253906,176.25750732421875
2021-11-15,146.78070068359375,337.7966613769531,323.84259033203125,1866.0999755859373,440.6031799316406,177.28399658203125
2021-11-16,147.75921630859375,351.57666015625,327.1575012207031,1853.5999755859373,442.3470153808594,177.03500366210938
2021-11-17,150.19577026367188,363.0033264160156,327.3795166015625,1869.699951171875,441.27239990234375,177.4499969482422
2021-11-18,154.4817657470703,365.4599914550781,329.4549865722656,1861.0,442.7711791992188,184.8029937744141
2021-11-19,157.10426330566406,379.0199890136719,331.2313232421875,1851.199951171875,441.9794616699219,183.82850646972656
2021-11-22,157.5641326904297,385.6233215332031,328.0648803710937,1806.0,440.7350769042969,178.6284942626953
2021-11-23,157.94580078125,369.6766662597656,325.9893798828125,1783.5,441.3196105957031,179.0019989013672
2021-11-24,158.46441650390625,372.0,326.21142578125,1784.0999755859375,442.4977722167969,179.02049255371094
2021-11-26,153.4445343017578,360.6400146484375,318.2663269042969,1785.300048828125,432.6287231445313,175.22799682617188
2021-11-29,156.80088806152344,378.9966735839844,324.9757385253906,1782.300048828125,437.9355773925781,178.07850646972656
2021-11-30,161.7523193359375,381.586669921875,319.1448059082031,1773.5999755859375,429.4144287109375,175.35350036621094
2021-12-01,161.23370361328125,365.0,318.6524963378906,1781.5999755859375,424.6448059082031,172.18600463867188
2021-12-02,160.24533081054688,361.5333251953125,318.08282470703125,1760.699951171875,431.1487731933594,171.8679962158203
2021-12-03,158.36654663085938,338.3233337402344,311.8272705078125,1782.0,427.3972473144531,169.489501953125
2021-12-06,161.77188110351562,336.336669921875,314.89715576171875,1777.5,432.4590759277344,171.36849975585938
2021-12-07,167.5060577392578,350.5833435058594,323.3249206542969,1782.5999755859375,441.4043884277344,176.1645050048828
2021-12-08,171.32241821289062,356.32000732421875,323.3731689453125,1783.4000244140625,442.5732116699219,176.1580047607422
2021-12-09,170.81356811523438,334.6000061035156,321.56793212890625,1774.5999755859375,439.5852355957031,174.17100524902344
2021-12-10,175.59861755371094,339.010009765625,330.6810913085937,1782.9000244140625,443.72314453125,172.21200561523438
2021-12-13,171.96824645996094,322.1366577148437,327.6498413085937,1786.300048828125,439.7925109863281,169.5675048828125
2021-12-14,170.5885009765625,319.5033264160156,316.9726867675781,1770.4000244140625,436.7667541503906,169.0915069580078
2021-12-15,175.4518280029297,325.3299865722656,323.06427001953125,1762.5999755859375,443.59124755859375,173.31500244140625
2021-12-16,168.56289672851562,308.97332763671875,313.6517639160156,1796.5999755859375,439.679443359375,168.87100219726562
2021-12-17,167.46697998046875,310.8566589355469,312.58984375,1803.800048828125,434.9999084472656,170.0175018310547
2021-12-20,166.1067657470703,299.9800109863281,308.8345947265625,1793.699951171875,430.3744201660156,167.07899475097656
2021-12-21,169.27725219726562,312.84332275390625,315.95904541015625,1787.9000244140625,438.0174255371094,170.41700744628906
2021-12-22,171.87037658691406,336.2900085449219,321.6644287109375,1801.5999755859373,442.3970336914063,171.03700256347656
2021-12-23,172.4966278076172,355.6666564941406,323.1028747558594,1811.199951171875,445.1497192382813,171.06849670410156
2021-12-27,176.45970153808594,364.6466674804688,330.5942077636719,1808.0999755859373,451.4495239257813,169.66949462890625
2021-12-28,175.4420166015625,362.8233337402344,329.4357604980469,1810.199951171875,451.0805969238281,170.66099548339844
2021-12-29,175.53012084960938,362.0633239746094,330.11151123046875,1805.0999755859373,451.6575927734375,169.2010040283203
2021-12-30,174.3754425048828,356.7799987792969,327.572509765625,1812.699951171875,450.4089660644531,168.64450073242188
2021-12-31,173.75892639160156,352.260009765625,324.6764221191406,1827.5,449.2738952636719,166.7169952392578
2022-01-03,178.10365295410156,399.9266662597656,323.160888671875,1799.4000244140625,451.8751525878906,170.4044952392578
2022-01-04,175.84324645996094,383.1966552734375,317.6195068359375,1814.0,451.7237854003906,167.52200317382812
2022-01-05,171.16583251953125,362.7066650390625,305.4267272949219,1824.5999755859373,443.0497741699219,164.35699462890625
2022-01-06,168.30850219726562,354.8999938964844,303.01336669921875,1788.699951171875,442.6335144042969,163.25399780273438
2022-01-07,168.47488403320312,342.32000732421875,303.1677551269531,1797.0,440.8835754394531,162.5540008544922
2022-01-10,168.4944305419922,352.7066650390625,303.3897705078125,1798.4000244140625,440.33489990234375,161.48599243164062
2022-01-11,171.32241821289062,354.79998779296875,304.0752868652344,1818.5999755859373,444.345703125,165.36199951171875
2022-01-12,171.7627410888672,368.739990234375,307.2513732910156,1827.199951171875,445.5469055175781,165.20700073242188
2022-01-13,168.4944305419922,343.85333251953125,294.2477111816406,1821.199951171875,439.4079284667969,161.21400451660156
2022-01-14,169.35556030273438,349.8699951171875,299.4607849121094,1816.5,439.5876770019531,162.13800048828125
2022-01-18,166.15573120117188,343.5033264160156,292.17205810546875,1812.300048828125,431.80279541015625,158.91749572753906
2022-01-19,162.66233825683594,331.8833312988281,292.8285522460937,1843.0999755859373,427.3191223144531,156.2989959716797
2022-01-20,160.97921752929688,332.0899963378906,291.1584777832031,1842.5,422.5894775390625,151.66749572753906
2022-01-21,158.92431640625,314.6333312988281,285.78125,1831.800048828125,414.2937316894531,142.64300537109375
2022-01-24,158.15126037597656,310.0,286.1095275878906,1841.699951171875,416.0531311035156,144.54400634765625
2022-01-25,156.3507843017578,306.1333312988281,278.5023498535156,1852.699951171875,410.9736328125,139.98599243164062
2022-01-26,156.2626953125,312.4700012207031,286.4377746582031,1829.9000244140625,409.9425048828125,138.87249755859375
2022-01-27,155.8027801513672,276.3666687011719,289.4594421386719,1793.300048828125,407.9182739257813,139.6374969482422
2022-01-28,166.67434692382812,282.1166687011719,297.587890625,1784.9000244140625,418.049072265625,143.97799682617188
2022-01-31,171.02882385253906,312.239990234375,300.2138061523437,1795.0,425.5785827636719,149.57350158691406
2022-02-01,170.8625030517578,310.4166564941406,298.07061767578125,1800.300048828125,428.4542236328125,151.19349670410156
2022-02-02,172.06610107421875,301.8866577148437,302.6078796386719,1809.199951171875,432.6161804199219,150.6125030517578
2022-02-03,169.18917846679688,297.0466613769531,290.8205871582031,1803.0,422.4476623535156,138.8455047607422
2022-02-04,168.90505981445312,307.7733459472656,295.34820556640625,1806.5999755859373,424.4340515136719,157.63949584960938
2022-02-07,168.1898193359375,302.4466552734375,290.5309753417969,1820.5999755859373,423.0718994140625,157.9355010986328
2022-02-08,171.2957000732422,307.3333435058594,294.0159606933594,1826.5999755859373,426.5529174804688,161.4134979248047
2022-02-09,172.71641540527344,310.6666564941406,300.43572998046875,1835.199951171875,432.7959289550781,161.1894989013672
2022-02-10,168.64053344726562,301.51666259765625,291.9114685058594,1836.199951171875,425.02056884765625,159.0034942626953
2022-02-11,165.23085021972656,286.6666564941406,284.8255920410156,1840.800048828125,416.6396484375,153.2935028076172
2022-02-14,165.46600341796875,291.9200134277344,284.7869873046875,1868.0,415.2775268554688,155.16700744628906
2022-02-15,169.29698181152344,307.4766540527344,290.0675964355469,1854.800048828125,421.9746398925781,156.510498046875
2022-02-16,169.06182861328125,307.7966613769531,289.7290344238281,1870.199951171875,422.4476623535156,158.10049438476562
2022-02-17,165.46600341796875,292.1166687011719,281.2451171875,1900.699951171875,413.4235534667969,154.65249633789062
2022-02-18,163.91796875,285.6600036621094,278.53643798828125,1898.5999755859373,410.74658203125,152.60150146484375
2022-02-22,160.9982147216797,273.84332275390625,278.33331298828125,1906.0999755859373,406.3385925292969,150.19749450683594
2022-02-23,156.83412170410156,254.67999267578125,271.1264038085937,1909.199951171875,399.1307373046875,144.82699584960938
2022-02-24,159.45010375976562,266.92333984375,284.97918701171875,1925.0999755859373,405.1372680664063,151.35800170898438
2022-02-25,161.51748657226562,269.9566650390625,287.6104431152344,1886.5,414.0761413574219,153.7884979248047
2022-02-28,161.7820281982422,290.1433410644531,289.04217529296875,1899.4000244140625,413.0168762207031,153.56300354003906
2022-03-01,159.9008331298828,288.1233215332031,285.3274230957031,1942.4000244140625,406.7264404296875,151.14199829101562
2022-03-02,163.1929168701172,293.2966613769531,290.3964538574219,1920.9000244140625,414.2086181640625,152.05250549316406
2022-03-03,162.86956787109375,279.7633361816406,286.26580810546875,1934.4000244140625,412.1465148925781,147.89849853515625
2022-03-04,159.87142944335938,279.42999267578125,280.4034729003906,1965.0999755859373,408.7980041503906,145.64100646972656
2022-03-07,156.07968139648438,268.1933288574219,269.8108215332031,1993.9000244140625,396.74700927734375,137.4530029296875
2022-03-08,154.2572784423828,274.79998779296875,266.8505859375,2040.0999755859373,393.7389221191406,136.01449584960938
2022-03-09,159.6558837890625,286.3233337402344,279.0878601074219,1985.9000244140625,404.2953796386719,139.2790069580078
2022-03-10,155.31546020507812,279.4333190917969,276.2727355957031,1998.0999755859373,402.4698486328125,146.8175048828125
2022-03-11,151.60208129882812,265.1166687011719,270.9328918457031,1982.699951171875,397.3523559570313,145.52450561523438
2022-03-14,147.57516479492188,255.4566650390625,267.4213256835937,1959.5999755859373,394.4483642578125,141.85299682617188
2022-03-15,151.95477294921875,267.2966613769531,277.78192138671875,1928.5,403.12249755859375,147.3665008544922
2022-03-16,156.36383056640625,280.07666015625,284.7856750488281,1908.0,412.0614013671875,153.10400390625
2022-03-17,157.3729705810547,290.5333251953125,285.5886535644531,1942.0999755859373,417.2166748046875,157.23899841308594
2022-03-18,160.6650390625,301.7966613769531,290.6285400390625,1928.199951171875,421.7864074707031,161.25050354003906
2022-03-21,162.0367889404297,307.0533447265625,289.40008544921875,1928.5999755859373,421.6630554199219,161.4915008544922
2022-03-22,165.4072265625,331.32666015625,294.1402282714844,1920.699951171875,426.5970458984375,164.88900756835938
2022-03-23,166.76914978027344,333.03668212890625,289.7193298339844,1936.5999755859373,421.1031799316406,163.4080047607422
2022-03-24,170.5511016845703,337.97332763671875,294.178955078125,1961.5999755859373,427.4510498046875,163.64950561523438
2022-03-25,171.18795776367188,336.8800048828125,293.7725524902344,1953.800048828125,429.53851318359375,164.77349853515625
2022-03-28,172.05015563964844,363.9466552734375,300.5635986328125,1939.5999755859373,432.5939025878906,168.99049377441406
2022-03-29,175.34226989746094,366.5233459472656,305.11993408203125,1912.0,437.9454040527344,169.31500244140625
2022-03-30,174.17630004882812,364.663330078125,303.6204833984375,1933.5,435.24114990234375,166.30099487304688
2022-03-31,171.08016967773438,359.20001220703125,298.2514953613281,1949.199951171875,428.5422058105469,162.99749755859375
2022-04-01,170.78622436523438,361.5299987792969,299.3253479003906,1919.0999755859373,429.7568359375,163.55999755859375
2022-04-04,174.832763671875,381.8166809082031,304.6942749023437,1929.199951171875,433.4383239746094,168.34649658203125
2022-04-05,171.52108764648438,363.7533264160156,300.7377319335937,1922.9000244140625,427.9634399414063,164.05499267578125
2022-04-06,168.3563690185547,348.586669921875,289.7290344238281,1918.4000244140625,423.6841125488281,158.75599670410156
2022-04-07,168.66012573242188,352.4200134277344,291.5379638671875,1933.800048828125,425.8189697265625,157.7845001220703
2022-04-08,166.65155029296875,341.8299865722656,287.2816162109375,1941.5999755859373,424.6803894042969,154.4604949951172
2022-04-11,162.39926147460938,325.3099975585937,275.9535827636719,1944.300048828125,417.4216918945313,151.1219940185547
2022-04-12,164.27066040039062,328.9833374023437,272.8580322265625,1972.0999755859373,415.87493896484375,150.78750610351562
2022-04-13,166.95529174804688,340.7900085449219,278.236572265625,1981.0,420.6383056640625,155.54100036621094
2022-04-14,161.9485626220703,328.3333435058594,270.7007141113281,1970.9000244140625,415.4005432128906,151.7064971923828
2022-04-18,161.73304748535156,334.7633361816406,271.36822509765625,1982.9000244140625,415.5712890625,152.78500366210938
2022-04-19,164.0159149169922,342.7166748046875,275.9923095703125,1955.699951171875,422.2797546386719,158.11549377441406
2022-04-20,163.84934997558594,325.7333374023437,277.017578125,1952.300048828125,421.9666137695313,153.9980010986328
2022-04-21,163.0557403564453,336.260009765625,271.6487121582031,1944.9000244140625,415.6567687988281,148.29600524902344
2022-04-22,158.51934814453125,335.01666259765625,265.0899353027344,1931.0,404.2514343261719,144.35000610351562
2022-04-25,159.58729553222656,332.67333984375,271.5617370605469,1893.199951171875,406.59515380859375,146.07400512695312
2022-04-26,153.63021850585938,292.1400146484375,261.4042358398437,1901.4000244140625,394.8197937011719,139.39100646972656
2022-04-27,153.40487670898438,293.836669921875,273.9801025390625,1885.9000244140625,395.9299926757813,138.16700744628906
2022-04-28,160.33192443847656,292.5033264160156,280.1810913085937,1888.699951171875,405.9309997558594,144.59649658203125
2022-04-29,154.46302795410156,290.2533264160156,268.466064453125,1909.300048828125,390.9295043945313,124.28150177001952
2022-05-02,154.76673889160156,300.9800109863281,275.1893615722656,1861.800048828125,393.28265380859375,124.5
2022-05-03,156.25604248046875,303.0833435058594,272.5870666503906,1868.800048828125,395.0855102539063,124.25350189208984
2022-05-04,162.6638641357422,317.5400085449219,280.51959228515625,1867.0,407.1170349121094,125.92849731445312
2022-05-05,153.60079956054688,291.09332275390625,268.3016662597656,1874.0,392.6469421386719,116.40699768066406
2022-05-06,154.32691955566406,288.54998779296875,265.7671203613281,1881.199951171875,390.30322265625,114.77249908447266
2022-05-09,149.20494079589844,262.3699951171875,255.9482269287109,1857.0999755859373,377.8068237304688,108.78900146484376
2022-05-10,151.60890197753906,266.67999267578125,260.707763671875,1839.9000244140625,378.6797180175781,108.85900115966795
2022-05-11,143.74932861328125,244.6666717529297,252.0497283935547,1852.5999755859373,372.6639709472656,105.37200164794922
2022-05-12,139.88328552246094,242.6666717529297,247.0194091796875,1823.800048828125,372.2749633789063,106.93049621582033
2022-05-13,144.34788513183594,256.5299987792969,252.60108947753903,1807.4000244140625,381.1752624511719,113.05500030517578
2022-05-16,142.80734252929688,241.4566650390625,252.96871948242188,1813.5,379.6286315917969,110.8105010986328
2022-05-17,146.4379119873047,253.8699951171875,258.1151733398437,1818.199951171875,387.4377136230469,115.36849975585938
2022-05-18,138.17599487304688,236.60333251953125,246.3632659912109,1815.9000244140625,371.8194274902344,107.1125030517578
2022-05-19,134.77114868164062,236.47332763671875,245.4518280029297,1841.199951171875,369.542236328125,107.31900024414062
2022-05-20,135.0066375732422,221.3000030517578,244.88943481445312,1841.800048828125,369.70355224609375,107.59100341796876
2022-05-23,140.4229736328125,224.96665954589844,252.73370361328125,1847.800048828125,376.6207275390625,107.55699920654295
2022-05-24,137.72462463378906,209.3866729736328,251.7349853515625,1865.0999755859373,373.7456359863281,104.0999984741211
2022-05-25,137.881591796875,219.6000061035156,254.5469512939453,1846.199951171875,377.0476989746094,106.7750015258789
2022-05-26,141.08038330078125,235.9100036621093,257.82427978515625,1847.4000244140625,384.5816650390625,111.07749938964844
2022-05-27,146.8303985595703,253.2100067138672,264.9413146972656,1851.300048828125,394.0227661132813,115.14649963378906
2022-05-31,146.04539489746094,252.7533264160156,263.6130065917969,1842.699951171875,391.8119201660156,120.20950317382812
2022-06-01,145.91781616210938,246.7899932861328,264.1462707519531,1843.300048828125,388.6427917480469,121.68399810791016
2022-06-02,148.3709259033203,258.3333435058594,266.2406005859375,1866.5,396.0438537597656,125.51100158691406
2022-06-03,142.65036010742188,234.51666259765625,261.81915283203125,1845.4000244140625,389.544189453125,122.3499984741211
2022-06-06,143.3960723876953,238.27999877929688,260.5877380371094,1839.199951171875,390.730224609375,124.79000091552734
2022-06-07,145.91781616210938,238.8866729736328,264.2237548828125,1847.5,394.4782104492188,123.0
2022-06-08,145.18194580078125,241.86666870117188,262.197265625,1851.9000244140625,390.18939208984375,121.18000030517578
2022-06-09,139.9617919921875,239.7066650390625,256.7479248046875,1848.800048828125,380.90960693359375,116.1500015258789
2022-06-10,134.5552215576172,232.22999572753903,245.306381225586,1871.5,369.8648681640625,109.6500015258789
2022-06-13,129.40383911132812,215.7366638183593,234.9022521972656,1828.0,355.8217468261719,103.66999816894533
2022-06-14,130.26730346679688,220.88999938964844,237.06455993652344,1809.5,354.7495422363281,102.30999755859376
2022-06-15,132.88717651367188,233.0,244.11373901367188,1815.300048828125,359.80694580078125,107.66999816894533
2022-06-16,127.61799621582033,213.1000061035156,237.5299530029297,1845.699951171875,347.8988037109375,103.66000366210938
2022-06-17,129.08984375,216.759994506836,240.12852478027344,1835.5999755859373,348.6487121582031,106.22000122070312
2022-06-21,133.31890869140625,237.0366668701172,246.0335998535156,1834.5999755859373,357.425537109375,108.68000030517578
2022-06-22,132.80868530273438,236.086669921875,245.44210815429688,1834.300048828125,356.7774963378906,108.9499969482422
2022-06-23,135.67384338378906,235.07000732421875,250.99806213378903,1825.699951171875,360.27490234375,112.44000244140624
2022-06-24,139.00022888183594,245.7066650390625,259.5696105957031,1826.5,371.72943115234375,116.45999908447266
2022-06-27,139.00022888183594,244.9199981689453,256.84503173828125,1820.9000244140625,370.30950927734375,113.22000122070312
2022-06-28,134.85940551757812,232.663330078125,248.6903686523437,1817.5,362.7429809570313,107.4000015258789
2022-06-29,136.61581420898438,228.4900054931641,252.3555450439453,1813.699951171875,362.4476013183594,108.91999816894533
2022-06-30,134.1529083251953,224.47332763671875,249.0297241210937,1804.0999755859373,359.5029602050781,106.20999908447266
2022-07-01,136.32147216796875,227.26333618164065,251.6962432861328,1798.9000244140625,363.3052368164063,109.55999755859376
2022-07-05,138.90208435058594,233.0666656494141,254.866928100586,1761.800048828125,363.9913635253906,113.5
2022-07-06,140.2365264892578,231.7333374023437,258.12481689453125,1734.9000244140625,365.22064208984375,114.33000183105467
2022-07-07,143.6021270751953,244.5433349609375,260.2483825683594,1737.9000244140625,370.6907043457031,116.33000183105467
2022-07-08,144.2791748046875,250.76333618164065,259.5308532714844,1740.5999755859375,370.3857727050781,115.54000091552734
2022-07-11,142.14993286132812,234.3433380126953,256.4764709472656,1730.0,366.1546630859375,111.75
2022-07-12,143.12135314941406,233.07000732421875,245.9657440185547,1723.300048828125,362.9145812988281,109.22000122070312
2022-07-13,142.75828552246094,237.0399932861328,245.0445556640625,1734.199951171875,361.0086364746094,110.4000015258789
2022-07-14,145.6822967529297,238.31333923339844,246.3632659912109,1704.5,360.1319885253906,110.62999725341795
2022-07-15,147.3504180908203,240.0666656494141,248.923095703125,1702.4000244140625,367.0122680664063,113.5500030517578
2022-07-18,144.3086395263672,240.54666137695312,246.5281219482422,1709.199951171875,363.9818420410156,113.76000213623048
2022-07-19,148.16482543945312,245.52999877929688,251.6477966308593,1710.0,373.81634521484375,118.20999908447266
2022-07-20,150.16650390625,247.5,254.30455017089844,1699.5,376.1987609863281,122.7699966430664
2022-07-21,152.43316650390625,271.7066650390625,256.7965393066406,1712.699951171875,380.0296325683594,124.62999725341795
2022-07-22,151.19680786132812,272.24334716796875,252.4525146484375,1727.0999755859375,376.503662109375,122.41999816894533
2022-07-25,150.07823181152344,268.4333190917969,250.96902465820312,1719.0,376.9611206054688,121.13999938964844
2022-07-26,148.75357055664062,258.8599853515625,244.2494659423828,1717.699951171875,372.5012817382813,114.80999755859376
